"","edgeuid","hour","total_trips"
"3864",153751388,9,85
"3865",153751388,10,170
"3866",153751388,11,300
"3867",153751388,12,330
"3868",153751388,13,355
"3869",153751388,14,345
"3870",153751388,15,310
"3871",153751388,16,360
"3872",153751388,17,380
"3873",153751388,18,305
"3874",153751388,19,125
"3875",153751388,20,25
"3876",153751388,21,5
"3877",153751388,NA,460
"3878",153751392,5,5
"3879",153751392,12,5
"3880",153751392,13,10
"3881",153751392,14,10
"3882",153751392,15,5
"3883",153751392,16,10
"3884",153751392,19,10
"3885",153751392,NA,10
"3886",153751393,8,5
"3887",153751393,12,10
"3888",153751393,16,10
"3889",153751393,19,5
"3890",153751393,20,5
"3891",153751394,12,10
"3892",153751394,16,5
"3893",153751394,19,5
"3894",153751394,20,5
"3895",153751395,8,5
"3896",153751395,12,10
"3897",153751395,16,10
"3898",153751395,19,5
"3899",153751395,20,5
"3900",153751396,12,10
"3901",153751396,16,10
"3902",153751396,19,5
"3903",153751397,12,10
"3904",153751397,16,10
"3905",153751397,19,5
"3906",153751398,16,10
"3907",153751400,12,5
"3908",153751400,19,5
"3909",153751406,16,10
"3910",153751407,16,10
"3911",153751421,8,5
"3912",153751421,9,35
"3913",153751421,10,60
"3914",153751421,11,105
"3915",153751421,12,85
"3916",153751421,13,115
"3917",153751421,14,95
"3918",153751421,15,85
"3919",153751421,16,40
"3920",153751421,17,100
"3921",153751421,18,45
"3922",153751421,19,35
"3923",153751421,20,10
"3924",153751421,21,5
"3925",153751421,NA,90
"3926",153751422,9,5
"3927",153751422,11,5
"3928",153751422,12,10
"3929",153751422,14,10
"3930",153751422,15,20
"3931",153751422,19,5
"3932",153751422,21,5
"3933",153751446,6,5
"3934",153751446,8,5
"3935",153751446,9,40
"3936",153751446,10,50
"3937",153751446,11,110
"3938",153751446,12,90
"3939",153751446,13,115
"3940",153751446,14,100
"3941",153751446,15,85
"3942",153751446,16,50
"3943",153751446,17,105
"3944",153751446,18,50
"3945",153751446,19,35
"3946",153751446,20,10
"3947",153751446,21,5
"3948",153751446,NA,100
"3949",153751447,6,5
"3950",153751449,6,5
"3951",153751468,6,15
"3952",153751468,8,25
"3953",153751468,9,85
"3954",153751468,10,130
"3955",153751468,11,300
"3956",153751468,12,280
"3957",153751468,13,355
"3958",153751468,14,335
"3959",153751468,15,265
"3960",153751468,16,290
"3961",153751468,17,390
"3962",153751468,18,210
"3963",153751468,19,135
"3964",153751468,20,30
"3965",153751468,21,5
"3966",153751468,NA,400
"3967",153751497,7,10
"3968",153751497,11,5
"3969",153751497,12,5
"3970",153751497,13,5
"3971",153751497,14,10
"3972",153751497,15,5
"3973",153751518,20,5
"3974",153751536,8,5
"3975",153751536,10,10
"3976",153751536,11,5
"3977",153751536,12,15
"3978",153751536,13,5
"3979",153751536,14,10
"3980",153751536,15,5
"3981",153751536,16,5
"3982",153751536,17,80
"3983",153751536,18,15
"3984",153751536,19,10
"3985",153751536,20,5
"3986",153751536,21,5
"3987",153751536,NA,15
"3988",153751621,10,15
"3989",153751621,11,15
"3990",153751621,13,5
"3991",153751621,17,10
"3992",153751621,18,15
"3993",153751636,6,5
"3994",153751636,9,15
"3995",153751636,10,60
"3996",153751636,11,55
"3997",153751636,12,55
"3998",153751636,13,35
"3999",153751636,14,70
"4000",153751636,15,45
"4001",153751636,16,30
"4002",153751636,17,85
"4003",153751636,18,40
"4004",153751636,19,5
"4005",153751636,20,15
"4006",153751636,NA,120
"4007",153751796,10,5
"4008",153751796,11,5
"4009",153751796,14,15
"4010",153751796,15,10
"4011",153751796,16,5
"4012",153751796,17,5
"4013",153751796,19,5
"4014",153751796,NA,15
"4015",153751798,9,5
"4016",153751798,10,20
"4017",153751798,11,25
"4018",153751798,12,30
"4019",153751798,13,10
"4020",153751798,14,35
"4021",153751798,15,20
"4022",153751798,16,10
"4023",153751798,17,10
"4024",153751798,18,10
"4025",153751798,19,5
"4026",153751798,NA,10
"4027",153751799,10,5
"4028",153751799,11,25
"4029",153751799,12,15
"4030",153751799,13,15
"4031",153751799,14,5
"4032",153751799,15,5
"4033",153751799,16,5
"4034",153751799,17,20
"4035",153751799,18,15
"4036",153751799,19,5
"4037",153751799,NA,10
"4038",153751800,9,5
"4039",153751800,10,15
"4040",153751800,11,15
"4041",153751800,12,20
"4042",153751800,13,20
"4043",153751800,14,70
"4044",153751800,15,30
"4045",153751800,16,25
"4046",153751800,17,45
"4047",153751800,18,15
"4048",153751800,19,10
"4049",153751800,NA,30
"4050",153751801,11,10
"4051",153751801,12,10
"4052",153751801,13,20
"4053",153751801,14,10
"4054",153751801,15,5
"4055",153751801,16,15
"4056",153751801,17,25
"4057",153751801,18,15
"4058",153751801,19,20
"4059",153751801,NA,30
"4060",153751802,10,5
"4061",153751802,11,5
"4062",153751802,12,5
"4063",153751802,13,5
"4064",153751802,14,10
"4065",153751802,16,5
"4066",153751802,17,10
"4067",153751802,18,5
"4068",153751802,NA,5
"4069",153751803,6,5
"4070",153751803,7,5
"4071",153751803,8,10
"4072",153751803,9,45
"4073",153751803,10,100
"4074",153751803,11,140
"4075",153751803,12,115
"4076",153751803,13,115
"4077",153751803,14,150
"4078",153751803,15,115
"4079",153751803,16,160
"4080",153751803,17,290
"4081",153751803,18,170
"4082",153751803,19,55
"4083",153751803,20,30
"4084",153751803,21,10
"4085",153751803,NA,250
"4086",153751804,6,5
"4087",153751804,7,5
"4088",153751804,8,5
"4089",153751804,9,45
"4090",153751804,10,100
"4091",153751804,11,140
"4092",153751804,12,125
"4093",153751804,13,120
"4094",153751804,14,150
"4095",153751804,15,125
"4096",153751804,16,155
"4097",153751804,17,290
"4098",153751804,18,175
"4099",153751804,19,60
"4100",153751804,20,30
"4101",153751804,21,10
"4102",153751804,NA,255
"4103",153751809,9,15
"4104",153751809,10,35
"4105",153751809,11,60
"4106",153751809,12,45
"4107",153751809,13,40
"4108",153751809,14,75
"4109",153751809,15,50
"4110",153751809,16,40
"4111",153751809,17,100
"4112",153751809,18,65
"4113",153751809,19,25
"4114",153751809,NA,70
"4115",153751811,6,5
"4116",153751811,7,5
"4117",153751811,8,5
"4118",153751811,9,40
"4119",153751811,10,90
"4120",153751811,11,115
"4121",153751811,12,105
"4122",153751811,13,90
"4123",153751811,14,125
"4124",153751811,15,105
"4125",153751811,16,125
"4126",153751811,17,255
"4127",153751811,18,155
"4128",153751811,19,55
"4129",153751811,20,25
"4130",153751811,21,10
"4131",153751811,NA,235
"4132",153751812,8,5
"4133",153751812,9,15
"4134",153751812,10,45
"4135",153751812,11,75
"4136",153751812,12,50
"4137",153751812,13,40
"4138",153751812,14,70
"4139",153751812,15,55
"4140",153751812,16,55
"4141",153751812,17,100
"4142",153751812,18,65
"4143",153751812,19,25
"4144",153751812,20,10
"4145",153751812,NA,90
"4146",153751822,6,5
"4147",153751822,7,25
"4148",153751822,8,55
"4149",153751822,9,110
"4150",153751822,10,275
"4151",153751822,11,360
"4152",153751822,12,400
"4153",153751822,13,520
"4154",153751822,14,575
"4155",153751822,15,685
"4156",153751822,16,735
"4157",153751822,17,570
"4158",153751822,18,225
"4159",153751822,19,105
"4160",153751822,20,25
"4161",153751822,21,5
"4162",153751822,NA,1120
"4163",153751824,14,5
"4164",153751824,17,5
"4165",153751825,14,5
"4166",153751825,17,5
"4167",153751827,8,5
"4168",153751827,9,20
"4169",153751827,10,20
"4170",153751827,11,25
"4171",153751827,12,30
"4172",153751827,13,45
"4173",153751827,14,30
"4174",153751827,15,15
"4175",153751827,16,20
"4176",153751827,17,40
"4177",153751827,18,25
"4178",153751827,19,10
"4179",153751828,8,5
"4180",153751828,9,25
"4181",153751828,10,15
"4182",153751828,11,20
"4183",153751828,12,25
"4184",153751828,13,40
"4185",153751828,14,30
"4186",153751828,15,10
"4187",153751828,16,15
"4188",153751828,17,40
"4189",153751828,18,20
"4190",153751828,19,5
"4191",153751829,8,5
"4192",153751829,9,25
"4193",153751829,10,20
"4194",153751829,11,30
"4195",153751829,12,35
"4196",153751829,13,50
"4197",153751829,14,30
"4198",153751829,15,15
"4199",153751829,16,20
"4200",153751829,17,45
"4201",153751829,18,30
"4202",153751829,19,10
"4203",153751835,11,5
"4204",153751835,12,5
"4205",153751835,13,5
"4206",153751835,17,5
"4207",153751835,18,5
"4208",153751835,19,10
"4209",153751865,10,5
"4210",153751865,11,15
"4211",153751865,12,5
"4212",153751865,13,5
"4213",153751865,15,5
"4214",153751865,16,10
"4215",153751865,17,25
"4216",153751865,18,5
"4217",153751865,19,5
"4218",153751865,21,5
"4219",153751865,NA,20
"4220",153751868,10,5
"4221",153751868,11,15
"4222",153751868,12,5
"4223",153751868,13,10
"4224",153751868,15,5
"4225",153751868,16,15
"4226",153751868,17,30
"4227",153751868,18,10
"4228",153751868,19,10
"4229",153751868,21,5
"4230",153751868,NA,20
"4231",153751870,11,10
"4232",153751870,13,5
"4233",153751870,15,5
"4234",153751870,16,10
"4235",153751870,17,20
"4236",153751870,18,10
"4237",153751870,19,10
"4238",153751870,21,5
"4239",153751870,NA,10
"4240",153751871,10,5
"4241",153751871,11,15
"4242",153751871,12,5
"4243",153751871,13,10
"4244",153751871,15,5
"4245",153751871,16,10
"4246",153751871,17,20
"4247",153751871,18,10
"4248",153751871,19,10
"4249",153751871,21,5
"4250",153751871,NA,20
"4251",153751872,10,5
"4252",153751872,11,15
"4253",153751872,12,5
"4254",153751872,13,10
"4255",153751872,15,5
"4256",153751872,16,10
"4257",153751872,17,25
"4258",153751872,18,10
"4259",153751872,19,10
"4260",153751872,21,5
"4261",153751872,NA,15
"4262",153751881,12,10
"4263",153751888,6,15
"4264",153751888,8,25
"4265",153751888,9,100
"4266",153751888,10,155
"4267",153751888,11,330
"4268",153751888,12,305
"4269",153751888,13,380
"4270",153751888,14,360
"4271",153751888,15,305
"4272",153751888,16,320
"4273",153751888,17,450
"4274",153751888,18,215
"4275",153751888,19,155
"4276",153751888,20,30
"4277",153751888,21,5
"4278",153751888,NA,395
"4279",153751894,6,15
"4280",153751894,7,15
"4281",153751894,8,45
"4282",153751894,9,165
"4283",153751894,10,195
"4284",153751894,11,390
"4285",153751894,12,355
"4286",153751894,13,445
"4287",153751894,14,445
"4288",153751894,15,425
"4289",153751894,16,415
"4290",153751894,17,600
"4291",153751894,18,290
"4292",153751894,19,180
"4293",153751894,20,50
"4294",153751894,21,15
"4295",153751894,NA,530
"4296",153751897,6,30
"4297",153751897,7,120
"4298",153751897,8,205
"4299",153751897,9,550
"4300",153751897,10,740
"4301",153751897,11,835
"4302",153751897,12,935
"4303",153751897,13,990
"4304",153751897,14,1110
"4305",153751897,15,1120
"4306",153751897,16,1085
"4307",153751897,17,1355
"4308",153751897,18,920
"4309",153751897,19,565
"4310",153751897,20,215
"4311",153751897,21,45
"4312",153751897,NA,1210
"4313",153751902,10,5
"4314",153751902,13,5
"4315",153751902,14,5
"4316",153751902,16,10
"4317",153751902,19,5
"4318",153751902,21,5
"4319",153751902,NA,10
"4320",153751905,8,5
"4321",153751905,9,5
"4322",153751905,10,30
"4323",153751905,11,50
"4324",153751905,12,20
"4325",153751905,13,60
"4326",153751905,14,60
"4327",153751905,15,125
"4328",153751905,16,115
"4329",153751905,17,80
"4330",153751905,18,20
"4331",153751905,19,10
"4332",153751905,NA,815
"4333",153751908,13,10
"4334",153751908,14,10
"4335",153751908,15,10
"4336",153751908,16,10
"4337",153751908,19,5
"4338",153751908,NA,25
"4339",153751910,15,5
"4340",153751916,15,5
"4341",153751973,9,5
"4342",153751973,10,5
"4343",153751973,13,5
"4344",153751973,16,5
"4345",153751973,17,15
"4346",153751973,18,5
"4347",153751973,20,10
"4348",153751973,NA,50
"4349",153751974,8,5
"4350",153751974,9,5
"4351",153751974,11,5
"4352",153751974,13,5
"4353",153751974,14,20
"4354",153751974,15,10
"4355",153751974,16,10
"4356",153751974,17,20
"4357",153751974,18,5
"4358",153751974,19,5
"4359",153751974,21,5
"4360",153751974,NA,30
"4361",153751975,8,5
"4362",153751975,9,5
"4363",153751975,11,5
"4364",153751975,13,5
"4365",153751975,14,20
"4366",153751975,15,10
"4367",153751975,16,10
"4368",153751975,17,20
"4369",153751975,18,5
"4370",153751975,19,5
"4371",153751975,20,5
"4372",153751975,21,5
"4373",153751975,NA,45
"4374",153751976,9,5
"4375",153751976,10,10
"4376",153751976,13,5
"4377",153751976,16,5
"4378",153751976,17,15
"4379",153751976,18,5
"4380",153751976,19,5
"4381",153751976,20,10
"4382",153751976,NA,25
"4383",153751978,9,5
"4384",153751978,10,5
"4385",153751978,13,5
"4386",153751978,16,5
"4387",153751978,17,10
"4388",153751978,18,5
"4389",153751978,19,5
"4390",153751978,20,5
"4391",153751978,NA,25
"4392",153751979,9,5
"4393",153751979,10,5
"4394",153751979,13,5
"4395",153751979,16,5
"4396",153751979,17,15
"4397",153751979,18,5
"4398",153751979,19,5
"4399",153751979,20,10
"4400",153751979,NA,25
"4401",153751980,9,5
"4402",153751980,13,5
"4403",153751980,16,5
"4404",153751980,17,15
"4405",153751980,18,5
"4406",153751980,19,5
"4407",153751980,20,10
"4408",153751980,NA,25
"4409",153751981,9,5
"4410",153751981,10,5
"4411",153751981,13,5
"4412",153751981,16,5
"4413",153751981,17,15
"4414",153751981,18,5
"4415",153751981,19,5
"4416",153751981,20,5
"4417",153751981,NA,25
"4418",153751982,6,15
"4419",153751982,7,20
"4420",153751982,8,60
"4421",153751982,9,185
"4422",153751982,10,230
"4423",153751982,11,435
"4424",153751982,12,395
"4425",153751982,13,500
"4426",153751982,14,525
"4427",153751982,15,480
"4428",153751982,16,475
"4429",153751982,17,735
"4430",153751982,18,380
"4431",153751982,19,235
"4432",153751982,20,75
"4433",153751982,21,15
"4434",153751982,NA,655
"4435",153751983,5,10
"4436",153751983,6,40
"4437",153751983,7,90
"4438",153751983,8,130
"4439",153751983,9,435
"4440",153751983,10,635
"4441",153751983,11,815
"4442",153751983,12,880
"4443",153751983,13,915
"4444",153751983,14,980
"4445",153751983,15,860
"4446",153751983,16,790
"4447",153751983,17,1150
"4448",153751983,18,680
"4449",153751983,19,365
"4450",153751983,20,140
"4451",153751983,21,25
"4452",153751983,NA,955
"4453",153751984,5,5
"4454",153751984,6,30
"4455",153751984,7,90
"4456",153751984,8,190
"4457",153751984,9,475
"4458",153751984,10,645
"4459",153751984,11,775
"4460",153751984,12,900
"4461",153751984,13,945
"4462",153751984,14,1065
"4463",153751984,15,1030
"4464",153751984,16,955
"4465",153751984,17,1265
"4466",153751984,18,780
"4467",153751984,19,495
"4468",153751984,20,200
"4469",153751984,21,40
"4470",153751984,NA,1145
"4471",153752002,5,5
"4472",153752002,6,35
"4473",153752002,7,140
"4474",153752002,8,240
"4475",153752002,9,610
"4476",153752002,10,840
"4477",153752002,11,950
"4478",153752002,12,1025
"4479",153752002,13,1130
"4480",153752002,14,1235
"4481",153752002,15,1280
"4482",153752002,16,1220
"4483",153752002,17,1510
"4484",153752002,18,990
"4485",153752002,19,615
"4486",153752002,20,240
"4487",153752002,21,50
"4488",153752002,NA,1275
"4489",153752008,5,5
"4490",153752008,6,10
"4491",153752008,7,15
"4492",153752008,8,30
"4493",153752008,9,110
"4494",153752008,10,135
"4495",153752008,11,105
"4496",153752008,12,150
"4497",153752008,13,105
"4498",153752008,14,135
"4499",153752008,15,85
"4500",153752008,16,110
"4501",153752008,17,150
"4502",153752008,18,100
"4503",153752008,19,75
"4504",153752008,20,45
"4505",153752008,21,25
"4506",153752008,NA,285
"4507",153752009,6,25
"4508",153752009,7,50
"4509",153752009,8,30
"4510",153752009,9,210
"4511",153752009,10,350
"4512",153752009,11,430
"4513",153752009,12,505
"4514",153752009,13,490
"4515",153752009,14,595
"4516",153752009,15,475
"4517",153752009,16,510
"4518",153752009,17,705
"4519",153752009,18,375
"4520",153752009,19,180
"4521",153752009,20,60
"4522",153752009,NA,620
"4523",153752045,11,5
"4524",153752045,14,15
"4525",153752045,15,10
"4526",153752045,18,5
"4527",153752047,6,25
"4528",153752047,7,50
"4529",153752047,8,30
"4530",153752047,9,215
"4531",153752047,10,355
"4532",153752047,11,425
"4533",153752047,12,505
"4534",153752047,13,490
"4535",153752047,14,605
"4536",153752047,15,480
"4537",153752047,16,510
"4538",153752047,17,705
"4539",153752047,18,390
"4540",153752047,19,175
"4541",153752047,20,55
"4542",153752047,NA,610
"4543",153752049,6,25
"4544",153752049,7,50
"4545",153752049,8,30
"4546",153752049,9,210
"4547",153752049,10,350
"4548",153752049,11,410
"4549",153752049,12,505
"4550",153752049,13,490
"4551",153752049,14,590
"4552",153752049,15,460
"4553",153752049,16,480
"4554",153752049,17,690
"4555",153752049,18,360
"4556",153752049,19,160
"4557",153752049,20,50
"4558",153752049,NA,605
"4559",153752050,6,25
"4560",153752050,7,50
"4561",153752050,8,30
"4562",153752050,9,215
"4563",153752050,10,360
"4564",153752050,11,425
"4565",153752050,12,520
"4566",153752050,13,490
"4567",153752050,14,600
"4568",153752050,15,485
"4569",153752050,16,510
"4570",153752050,17,710
"4571",153752050,18,395
"4572",153752050,19,170
"4573",153752050,20,55
"4574",153752050,NA,610
"4575",153752055,6,10
"4576",153752055,7,20
"4577",153752055,8,5
"4578",153752055,9,115
"4579",153752055,10,255
"4580",153752055,11,360
"4581",153752055,12,375
"4582",153752055,13,380
"4583",153752055,14,430
"4584",153752055,15,355
"4585",153752055,16,310
"4586",153752055,17,490
"4587",153752055,18,260
"4588",153752055,19,75
"4589",153752055,20,20
"4590",153752055,NA,465
"4591",153752063,11,5
"4592",153752063,14,15
"4593",153752063,15,10
"4594",153752063,18,5
"4595",153752070,8,5
"4596",153752070,9,15
"4597",153752070,10,35
"4598",153752070,11,20
"4599",153752070,12,35
"4600",153752070,13,55
"4601",153752070,14,35
"4602",153752070,15,35
"4603",153752070,16,10
"4604",153752070,17,25
"4605",153752070,18,10
"4606",153752070,19,5
"4607",153752070,20,5
"4608",153752070,NA,30
"4609",153752098,16,5
"4610",153752108,5,10
"4611",153752108,6,20
"4612",153752108,7,50
"4613",153752108,8,65
"4614",153752108,9,265
"4615",153752108,10,380
"4616",153752108,11,350
"4617",153752108,12,510
"4618",153752108,13,545
"4619",153752108,14,555
"4620",153752108,15,485
"4621",153752108,16,515
"4622",153752108,17,735
"4623",153752108,18,505
"4624",153752108,19,315
"4625",153752108,20,95
"4626",153752108,21,25
"4627",153752108,NA,760
"4628",153752115,11,5
"4629",153752115,13,5
"4630",153752116,11,5
"4631",153752117,6,10
"4632",153752117,7,20
"4633",153752117,8,5
"4634",153752117,9,115
"4635",153752117,10,250
"4636",153752117,11,370
"4637",153752117,12,370
"4638",153752117,13,385
"4639",153752117,14,430
"4640",153752117,15,370
"4641",153752117,16,300
"4642",153752117,17,510
"4643",153752117,18,250
"4644",153752117,19,75
"4645",153752117,20,20
"4646",153752117,NA,460
"4647",153752119,6,10
"4648",153752119,7,20
"4649",153752119,8,5
"4650",153752119,9,120
"4651",153752119,10,250
"4652",153752119,11,365
"4653",153752119,12,365
"4654",153752119,13,385
"4655",153752119,14,435
"4656",153752119,15,355
"4657",153752119,16,290
"4658",153752119,17,500
"4659",153752119,18,245
"4660",153752119,19,75
"4661",153752119,20,20
"4662",153752119,NA,455
"4663",153752120,6,10
"4664",153752120,7,20
"4665",153752120,8,5
"4666",153752120,9,120
"4667",153752120,10,255
"4668",153752120,11,365
"4669",153752120,12,360
"4670",153752120,13,395
"4671",153752120,14,435
"4672",153752120,15,355
"4673",153752120,16,290
"4674",153752120,17,500
"4675",153752120,18,240
"4676",153752120,19,70
"4677",153752120,20,25
"4678",153752120,NA,455
"4679",153752121,8,15
"4680",153752121,9,75
"4681",153752121,10,45
"4682",153752121,11,115
"4683",153752121,12,110
"4684",153752121,13,100
"4685",153752121,14,105
"4686",153752121,15,110
"4687",153752121,16,60
"4688",153752121,17,95
"4689",153752121,18,60
"4690",153752121,19,20
"4691",153752121,NA,545
"4692",153752123,8,15
"4693",153752123,9,75
"4694",153752123,10,45
"4695",153752123,11,115
"4696",153752123,12,100
"4697",153752123,13,90
"4698",153752123,14,75
"4699",153752123,15,100
"4700",153752123,16,55
"4701",153752123,17,90
"4702",153752123,18,55
"4703",153752123,19,20
"4704",153752123,NA,525
"4705",153752124,8,15
"4706",153752124,9,75
"4707",153752124,10,40
"4708",153752124,11,115
"4709",153752124,12,100
"4710",153752124,13,90
"4711",153752124,14,75
"4712",153752124,15,95
"4713",153752124,16,55
"4714",153752124,17,90
"4715",153752124,18,55
"4716",153752124,19,20
"4717",153752124,NA,525
"4718",153752125,13,5
"4719",153752125,15,5
"4720",153752126,8,15
"4721",153752126,9,65
"4722",153752126,10,35
"4723",153752126,11,105
"4724",153752126,12,85
"4725",153752126,13,70
"4726",153752126,14,60
"4727",153752126,15,75
"4728",153752126,16,50
"4729",153752126,17,85
"4730",153752126,18,45
"4731",153752126,19,15
"4732",153752126,NA,485
"4733",153752128,8,15
"4734",153752128,9,75
"4735",153752128,10,40
"4736",153752128,11,115
"4737",153752128,12,100
"4738",153752128,13,100
"4739",153752128,14,75
"4740",153752128,15,110
"4741",153752128,16,60
"4742",153752128,17,95
"4743",153752128,18,55
"4744",153752128,19,20
"4745",153752128,NA,535
"4746",153752129,8,5
"4747",153752129,9,10
"4748",153752129,10,5
"4749",153752129,11,15
"4750",153752129,12,5
"4751",153752129,13,25
"4752",153752129,14,5
"4753",153752129,15,20
"4754",153752129,16,10
"4755",153752129,19,5
"4756",153752129,NA,260
"4757",153752130,8,15
"4758",153752130,9,75
"4759",153752130,10,45
"4760",153752130,11,115
"4761",153752130,12,100
"4762",153752130,13,100
"4763",153752130,14,75
"4764",153752130,15,110
"4765",153752130,16,60
"4766",153752130,17,95
"4767",153752130,18,55
"4768",153752130,19,20
"4769",153752130,NA,535
"4770",153752132,8,15
"4771",153752132,9,75
"4772",153752132,10,45
"4773",153752132,11,115
"4774",153752132,12,110
"4775",153752132,13,100
"4776",153752132,14,110
"4777",153752132,15,115
"4778",153752132,16,55
"4779",153752132,17,95
"4780",153752132,18,60
"4781",153752132,19,20
"4782",153752132,NA,550
"4783",153752133,8,15
"4784",153752133,9,75
"4785",153752133,10,40
"4786",153752133,11,115
"4787",153752133,12,110
"4788",153752133,13,100
"4789",153752133,14,105
"4790",153752133,15,115
"4791",153752133,16,60
"4792",153752133,17,95
"4793",153752133,18,60
"4794",153752133,19,20
"4795",153752133,NA,550
"4796",153752135,NA,10
"4797",153752136,NA,10
"4798",153752142,8,10
"4799",153752142,9,65
"4800",153752142,10,30
"4801",153752142,11,80
"4802",153752142,12,80
"4803",153752142,13,65
"4804",153752142,14,70
"4805",153752142,15,60
"4806",153752142,16,40
"4807",153752142,17,85
"4808",153752142,18,55
"4809",153752142,19,15
"4810",153752142,NA,285
"4811",153752143,17,35
"4812",153752143,18,15
"4813",153752143,NA,40
"4814",153752144,8,10
"4815",153752144,9,40
"4816",153752144,10,10
"4817",153752144,11,50
"4818",153752144,12,45
"4819",153752144,13,30
"4820",153752144,14,25
"4821",153752144,15,50
"4822",153752144,16,20
"4823",153752144,17,40
"4824",153752144,18,15
"4825",153752144,19,10
"4826",153752144,20,5
"4827",153752144,NA,170
